OID_,Join_Count,Survey_to_Reef_Dist,TARGET_FID,SPECIES_CD,LIFE_STAGE,PRES,PRES2,N,SOURCE,LON_M,LAT_M,Habitat,Mangrove_Dist,Depth,StDev_Depth,Slope,Curvature,Plan_Curve,BPI_Fine,BPI_Broad,Rugosity,Mean_Sum_Temp,Mean_Sum_DO,Mean_Sum_Sal,Mean_Win_Temp,Mean_Win_DO,Mean_Win_Sal,OBJECTID_1,Source_1,Zone_,GeoForm,GeoformDet,GeoformD_1,BioCover,BioCoverDe,PercentBio,PercentCor,CMECS_Geo,CMECS_Bio,ClassLv0,ClassLv1,ClassLv2,ClassLv3,ClassLv4,Shape_Leng,AREA,PERIMETER,PA_Ratio,NEAR_FID,NEAR_DIST,Patch_ID,Coral_Reef_and_Hardbottom,Not_Classified,Seagrass,Unconsolidated_Sediment,Reef_Dist
168,1,14.799532158465954,317,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,287009.998900000005960,125232.594599999996717,3,5310.031250000000000,-6.998093605000000,0.023209464000000,0.316156983000000,0.085674286000000,0.043410182000000,-9,137,1.000001431000000,30.495468140000000,6.061267376000000,35.510974879999999,23.485506059999999,6.909335136000000,36.499626159999998,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,88.866731889700006,582.182042700683951,88.894845337449880,6.54910912427698,5759,5.030272578238981,7409,156445.512423186009983,,607349.777961059124209,21600.952755213915225,398.5534058
169,1,14.799532158465954,318,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,287009.998900000005960,125232.594599999996717,3,5310.031250000000000,-6.998093605000000,0.023209464000000,0.316156983000000,0.085674286000000,0.043410182000000,-9,137,1.000001431000000,30.495468140000000,6.061267376000000,35.510974879999999,23.485506059999999,6.909335136000000,36.499626159999998,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,88.866731889700006,582.182042700683951,88.894845337449880,6.54910912427698,5759,5.030272578238981,7409,156445.512423186097294,,607349.777961059124209,21600.952755213918863,398.5534058
170,1,0.000000000000000,319,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,287199.282100000011269,125510.789999999993597,1,5384.051757999999609,-7.644083977000000,0.130228311000000,1.789408207000000,-0.393520355000000,-0.022607600000000,-9,64,1.000043988000000,30.495098110000001,6.062893391000000,35.510974879999999,23.506092070000001,6.906609058000000,36.487937930000001,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,472.336547116000020,5137.118760749492139,472.346474711034034,10.875742777359,6452,3.226552232106192,6448,199507.509838724246947,,521171.602453922329005,64717.238724464172265,242.0710754
171,1,0.000000000000000,320,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,287199.282100000011269,125510.789999999993597,1,5384.051757999999609,-7.644083977000000,0.130228311000000,1.789408207000000,-0.393520355000000,-0.022607600000000,-9,64,1.000043988000000,30.495098110000001,6.062893391000000,35.510974879999999,23.506092070000001,6.906609058000000,36.487937930000001,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,472.336547116000020,5137.118760749492139,472.346474711034034,10.875742777359,6452,3.226552232106192,6448,199507.509838724246947,,521171.602453922329005,64717.238724464179541,242.0710754
172,1,0.000000000000000,321,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,286311.776699999987613,125892.794699999998556,3,4336.650391000000127,-6.285003662000000,0.040266648000000,0.534272969000000,-0.245676041000000,-0.082511120000000,-9,209,1.000011921000000,30.484779360000001,6.056142807000000,35.510974879999999,23.397436140000000,6.915548325000000,36.612270359999997,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,912.400307536000014,24187.162716375718446,912.304085778869307,26.512171866167,6474,2.586150296164085,6540,169677.206545284949243,,613016.918924198020250,2701.818644416756797,905.0000000
173,1,0.000000000000000,322,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,286311.776699999987613,125892.794699999998556,3,4336.650391000000127,-6.285003662000000,0.040266648000000,0.534272969000000,-0.245676041000000,-0.082511120000000,-9,209,1.000011921000000,30.484779360000001,6.056142807000000,35.510974879999999,23.397436140000000,6.915548325000000,36.612270359999997,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,912.400307536000014,24187.162716375718446,912.304085778869307,26.512171866167,6474,2.586150296164085,6540,169677.206545284891035,,613016.918924198020250,2701.818644416756797,905.0000000
174,1,0.000000000000000,324,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,286599.085199999972247,128896.953299999993760,1,4017.634520999999950,-6.728156090000000,0.029501803000000,0.408729911000000,0.083559036000000,0.012870926000000,605,64,1.000001788000000,30.460996630000000,6.070934772000000,35.540725709999997,23.369133000000001,6.931372643000000,36.617004389999998,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,232.437072277999988,1701.715244567189984,232.493662532156776,7.31940486477485,7766,1.537609064913918,6604,93128.229245617869310,,680030.249527794541791,12237.720452905447019,283.9949646
175,1,1.214930916426358,325,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,286595.860999999975320,128929.060500000006869,3,3998.137207000000217,-6.783873081000000,0.044131130000000,0.594267130000000,0.218278885000000,0.027297489000000,605,64,1.000012040000000,30.460607530000001,6.071101665000000,35.541431430000003,23.367364880000000,6.931851387000000,36.616710660000003,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,232.437072277999988,1701.715244567189984,232.493662532156776,7.31940486477485,7766,1.537609064913918,6604,94508.220107412314974,,677823.128369333222508,13064.641939320805250,274.4974670
176,1,11.873037526663955,326,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,287017.238799999991897,131852.130999999993946,3,4077.462157999999818,-8.261963844000000,0.055609360000000,0.776178837000000,-0.017185211000000,-0.010432278000000,-9,-8,1.000000358000000,30.422647479999998,6.090260983000000,35.535785679999996,23.344041820000001,6.949071407000000,36.533065800000003,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,132.179039375000002,1000.617603978266629,132.240805927219697,7.56663268166233,6870,25.527123934265990,6226,60439.856272795259429,,724956.212773535284214,,1907.1171875
177,1,0.000000000000000,327,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,286935.600199999986216,131884.835800000000745,1,3977.964599999999791,-7.887898445000000,0.112493932000000,1.510187745000000,-0.541749954000000,-0.012279294000000,-9,64,1.000092387000000,30.421371460000000,6.089800835000000,35.537651060000002,23.332519529999999,6.950184822000000,36.538028720000000,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,215.739250860999988,1781.001391821887410,215.668122893927659,8.25806506739913,6226,27.973342529119179,6228,64547.054982801091683,,720849.440411940915510,,1999.0411377
178,1,10.554382791443150,328,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,286776.311800000024959,132884.206399999995483,3,3511.923827999999958,-8.042093276999999,0.047889579000000,0.619172037000000,-0.126461029000000,0.084267586000000,-9,64,1.000022173000000,30.401357650000001,6.092105389000000,35.527507780000001,23.296649930000001,6.953086853000000,36.523910520000001,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,170.124973242999999,1424.769005091846566,170.048403423812402,8.37860853971612,8044,70.917785437744726,6659,31218.739166486160684,,754178.035050151753239,,2799.2744141
179,1,0.000000000000000,329,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,288727.263500000000931,144974.060900000011316,1,14084.682619999999588,-7.737924099000000,0.188673988000000,2.649103880000000,0.026294708000000,0.143945515000000,-9,-8,1.000016093000000,30.358886720000001,6.083518028000000,35.510974879999999,23.487323759999999,6.929029465000000,35.479408260000000,0,SE Florida NSU, ,Coral Reef and Colonized Hardbottom,Patch Reef,Patch Reef, , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,280.971575206000011,5574.608564431408013,280.923280582779910,19.8438824751968,8318,129.768027244328778,8317,19944.861724816993956,,439912.148356561316177,325539.315453374700155,1907.0710449
180,1,0.000000000000000,330,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,288713.026899999997113,145000.555400000012014,1,14103.468750000000000,-7.547946453000000,0.190338105000000,2.625933409000000,0.881223679000000,0.510045052000000,605,-8,1.000133634000000,30.359039310000000,6.083298683000000,35.510974879999999,23.485786439999998,6.929181576000000,35.476825710000000,0,SE Florida NSU, ,Coral Reef and Colonized Hardbottom,Patch Reef,Patch Reef, , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,280.971575206000011,5574.608564431408013,280.923280582779910,19.8438824751968,8318,129.768027244328778,8317,20368.606704456506122,,427236.599801176169422,337791.331530693161767,1932.4263916
181,1,0.120561663285557,337,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,290570.020599999988917,142922.475600000005215,5,12791.834960000000137,-8.415385246000000,0.046737283000000,0.642031789000000,-0.219001770000000,-0.063456826000000,-9,137,1.000008583000000,30.351902010000000,6.100019932000000,35.524189000000000,23.677484509999999,6.912177563000000,35.688518520000002,0,SE Florida NSU, ,Coral Reef and Colonized Hardbottom,Aggregated Patch Reef,Aggregated Patch Reef-Shallow, , , , ,G_B_S_AP_SH,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef (Shallow),397.120333338000023,8178.814331642175603,397.075363639076443,20.5976373267931,8360,29.279539708598403,8361,239863.179864353529410,,117098.740166184361442,428434.280790336837526,210.3553467
182,1,0.000000000000000,338,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,290537.955599999986589,142911.178400000004331,1,12769.409180000000561,-8.107433319000000,0.044577260000000,0.612548172000000,-0.151935577000000,0.014046971000000,-9,137,1.000008821000000,30.351631160000000,6.100224495000000,35.524368289999998,23.675619130000001,6.912076950000000,35.690299990000000,0,SE Florida NSU, ,Coral Reef and Colonized Hardbottom,Aggregated Patch Reef,Aggregated Patch Reef-Shallow, , , , ,G_B_S_AP_SH,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef (Shallow),397.120333338000023,8178.814331642175603,397.075363639076443,20.5976373267931,8360,29.279539708598403,8361,214650.461365236609709,,123229.781826353719225,447515.844456201884896,236.2132111
183,1,0.000000000000000,339,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,290475.585299999976996,143368.314699999988079,1,13197.484379999999874,-8.799480438000000,0.066748045000000,0.930088878000000,-0.046878815000000,0.028780583000000,-9,64,1.000003099000000,30.354740140000001,6.095950127000000,35.517948150000002,23.657194140000001,6.916007519000000,35.645267490000002,0,SE Florida NSU, ,Coral Reef and Colonized Hardbottom,Aggregated Patch Reef,Aggregated Patch Reef-Shallow, , , , ,G_B_S_AP_SH,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef (Shallow),4102.776569169999675,162625.922578544879798,4100.573308974677275,39.6593135458926,8298,0.000000000000000,8336,179828.837158868467668,,43082.191894856412546,562485.498783590272069,285.0000000
184,1,0.000000000000000,340,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,290098.135799999989104,144968.877500000002328,1,14647.154300000000148,-7.489540577000000,0.040566355000000,0.545907319000000,0.218034744000000,0.169468164000000,-9,64,1.000012159000000,30.365814210000000,6.082024574000000,35.510974879999999,23.591012950000000,6.927626133000000,35.497123719999998,0,SE Florida NSU, ,Coral Reef and Colonized Hardbottom,Aggregated Patch Reef, , , , , ,G_B_S_AP,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,1733.500111900000093,60189.131828353027231,1733.234864322401336,34.7264719094395,8342,0.000000000000000,8364,258812.557807264500298,,103380.500794520121417,423202.999423292814754,535.0000000
185,1,0.000000000000000,341,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,290091.331300000019837,144935.594500000006519,1,14608.012699999999313,-7.742099762000000,0.022451423000000,0.315397978000000,-0.068510056000000,-0.025224591000000,-9,64,1.000000954000000,30.365463259999999,6.082346439000000,35.510974879999999,23.591020579999999,6.927423477000000,35.500411990000003,0,SE Florida NSU, ,Coral Reef and Colonized Hardbottom,Aggregated Patch Reef, , , , , ,G_B_S_AP,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,1733.500111900000093,60189.131828353027231,1733.234864322401336,34.7264719094395,8342,0.000000000000000,8364,251216.496346655883826,,108823.289083019029931,425356.481741311086807,559.4974976
186,1,1.068256085096706,344,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,281977.612399999983609,110155.358999999996740,1,7389.265625000000000,-5.829379559000000,0.060603630000000,0.849656105000000,-0.007438660000000,-0.029988371000000,-9,137,1.000000715000000,30.425161360000001,6.122489929000000,35.510974879999999,23.496343610000000,6.900051594000000,36.223567959999997,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,84.259307976200006,521.810036979789061,84.267669997512613,6.19229221592565,1662,299.420448246354283,2831,512737.698688385251444,,186926.529218997136923,85732.260672374468413,2113.6396484
187,1,1.068256085096706,345,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,281977.612399999983609,110155.358999999996740,1,7389.265625000000000,-5.829379559000000,0.060603630000000,0.849656105000000,-0.007438660000000,-0.029988371000000,-9,137,1.000000715000000,30.425161360000001,6.122489929000000,35.510974879999999,23.496343610000000,6.900051594000000,36.223567959999997,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,84.259307976200006,521.810036979789061,84.267669997512613,6.19229221592565,1662,299.420448246354283,2831,512737.698688385309651,,186926.529218997136923,85732.260672374468413,2113.6396484
188,1,2.148459785519563,372,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,291389.604099999996834,141172.063900000008289,6,11387.347659999999451,-20.401100159999999,0.415486932000000,5.798619747000000,0.378196716000000,0.309361875000000,-9,-8,1.000043035000000,30.346700670000001,6.113089561000000,35.556129460000001,23.794023509999999,6.897791386000000,35.829631810000002,0,SE Florida NSU, ,Coral Reef and Colonized Hardbottom,Aggregated Patch Reef,Aggregated Patch Reef-Deep, , , , ,G_B_S_AP_D,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef (Deep),3929.284877539999798,130498.029395383578958,3926.419503447325496,33.2358855901181,8241,20.921388159980271,8302,439084.641144403081853,,,346311.623058728990145,0.0000000
189,1,7.733754005070510,376,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,283751.637899999972433,116319.170499999992899,3,5176.021483999999873,-6.949727535000000,0.071760364000000,0.925547898000000,-0.433189392000000,-0.079222433000000,-9,137,1.000072837000000,30.479957580000001,6.083296776000000,35.510974879999999,23.346973420000001,6.932847977000000,36.122669219999999,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,362.234054480999987,5805.715174115709488,362.146209444274746,16.031412238236,3300,14.403073193704028,2122,116419.609253320493735,,668976.271652730181813,,2486.9238281
